species_label,year,property,lat,lng
大鳄龟,2025,year=2025;status=目击,39.947183,116.513616
红耳彩龟,2025,year=2025;status=目击,22.265508,114.238657
红耳彩龟,2025,year=2025;status=目击,22.324772,114.258233
红耳彩龟,2025,year=2025;status=目击,22.464264,114.153435
红耳彩龟,2025,year=2025;status=目击,22.44083,114.019403
红耳彩龟,2025,year=2025;status=目击,22.37386,114.266548
红耳彩龟,2025,year=2025;status=目击,22.263479,114.197622
红耳彩龟,2025,year=2025;status=目击,22.307899,114.191174
红耳彩龟,2025,year=2025;status=目击,22.440925,114.019378
红耳彩龟,2025,year=2025;status=目击,22.313333,114.265595
红耳彩龟,2025,year=2025;status=目击,22.313087,114.265358
红耳彩龟,2025,year=2025;status=目击,22.313412,114.265617
红耳彩龟,2025,year=2025;status=目击,22.429762,114.1809
红耳彩龟,2025,year=2025;status=目击,22.375466,114.263282
红耳彩龟,2025,year=2025;status=目击,22.375205,114.263984
红耳彩龟,2025,year=2025;status=目击,22.399972,114.307711
红耳彩龟,2025,year=2025;status=目击,22.355435,114.248037
红耳彩龟,2025,year=2025;status=目击,22.355779,114.106328
红耳彩龟,2025,year=2025;status=目击,22.388658,114.152949
红耳彩龟,2025,year=2025;status=目击,22.206816,114.127622
红耳彩龟,2025,year=2025;status=目击,22.493144,114.168142
红耳彩龟,2025,year=2025;status=目击,22.45379,114.152723
红耳彩龟,2025,year=2025;status=目击,22.356148,114.105516
红耳彩龟,2025,year=2025;status=目击,22.308006,114.191106
红耳彩龟,2025,year=2025;status=目击,22.391533,113.973542
红耳彩龟,2025,year=2025;status=目击,22.300418,114.170684
红耳彩龟,2025,year=2025;status=目击,22.298904,114.018344
红耳彩龟,2025,year=2025;status=目击,22.290598,113.948428
红耳彩龟,2025,year=2025;status=目击,22.300436,114.170686
红耳彩龟,2025,year=2025;status=目击,22.355898,114.10563
红耳彩龟,2025,year=2025;status=目击,22.392683,113.973555
红耳彩龟,2025,year=2025;status=目击,22.2776,114.161675
红耳彩龟,2025,year=2025;status=目击,22.300467,114.170776
红耳彩龟,2025,year=2025;status=目击,22.381657,114.191883
红耳彩龟,2025,year=2025;status=目击,22.391685,113.973127
红耳彩龟,2025,year=2025;status=目击,22.276986,114.160799
红耳彩龟,2025,year=2025;status=目击,22.277533,114.161658
红耳彩龟,2025,year=2025;status=目击,22.258079,114.130012
红耳彩龟,2025,year=2025;status=目击,22.375287,114.263806
红耳彩龟,2025,year=2025;status=目击,22.242389,113.979959
红耳彩龟,2025,year=2025;status=目击,22.277719,114.161582
红耳彩龟,2025,year=2025;status=目击,22.265565,114.238956
红耳彩龟,2025,year=2025;status=目击,22.377167,114.184749
红耳彩龟,2025,year=2025;status=目击,22.33158,114.189963
红耳彩龟,2025,year=2025;status=目击,22.331567,114.189788
红耳彩龟,2025,year=2025;status=目击,22.356011,114.105685
红耳彩龟,2025,year=2025;status=目击,22.277708,114.161603
红耳彩龟,2025,year=2025;status=目击,22.277562,114.161847
红耳彩龟,2025,year=2025;status=目击,22.277477,114.161622
红耳彩龟,2025,year=2025;status=目击,22.277547,114.161714
红耳彩龟,2025,year=2025;status=目击,22.349058,114.148995
红耳彩龟,2025,year=2025;status=目击,22.245101,114.184491
红耳彩龟,2025,year=2025;status=目击,22.264868,114.027937
红耳彩龟,2025,year=2025;status=目击,22.300393,114.170793
红耳彩龟,2025,year=2025;status=目击,22.289104,113.923303
红耳彩龟,2025,year=2025;status=目击,22.239286,113.978941
红耳彩龟,2025,year=2025;status=目击,22.264953,114.163406
红耳彩龟,2025,year=2025;status=目击,22.355479,114.248157
红耳彩龟,2025,year=2025;status=目击,22.337355,114.173012
红耳彩龟,2025,year=2025;status=目击,22.331537,114.189713
红耳彩龟,2025,year=2025;status=目击,22.505524,114.243795
红耳彩龟,2025,year=2025;status=目击,22.485572,114.035644
红耳彩龟,2025,year=2025;status=目击,22.337325,114.172845
红耳彩龟,2025,year=2025;status=目击,22.299983,114.169981
红耳彩龟,2025,year=2025;status=目击,22.486092,114.040161
红耳彩龟,2025,year=2025;status=目击,22.300514,114.170636
红耳彩龟,2025,year=2025;status=目击,22.463167,114.203819
红耳彩龟,2025,year=2025;status=目击,22.463054,114.203832
红耳彩龟,2025,year=2025;status=目击,22.299708,114.170723
红耳彩龟,2025,year=2025;status=目击,22.334475,114.139497
红耳彩龟,2025,year=2025;status=目击,22.355353,114.247693
红耳彩龟,2025,year=2025;status=目击,22.374269,114.124864
红耳彩龟,2024,year=2024;status=目击,22.355376,114.247445
红耳彩龟,2024,year=2024;status=目击,22.381887,114.191967
红耳彩龟,2024,year=2024;status=目击,22.354733,114.245878
红耳彩龟,2024,year=2024;status=目击,22.319304,114.169361
红耳彩龟,2024,year=2024;status=目击,22.307579,114.190938
红耳彩龟,2024,year=2024;status=目击,22.30508,114.012992
红耳彩龟,2024,year=2024;status=目击,22.277802,114.162071
红耳彩龟,2024,year=2024;status=目击,22.570382,114.198861
红耳彩龟,2024,year=2024;status=目击,22.300035,114.170514
红耳彩龟,2024,year=2024;status=目击,22.357274,113.899462
红耳彩龟,2024,year=2024;status=目击,22.337383,114.173028
红耳彩龟,2024,year=2024;status=目击,22.469548,114.006824
红耳彩龟,2024,year=2024;status=目击,22.334495,114.139345
红耳彩龟,2024,year=2024;status=目击,22.284803,114.039217
红耳彩龟,2024,year=2024;status=目击,22.259553,114.131303
红耳彩龟,2024,year=2024;status=目击,22.338064,114.109761
红耳彩龟,2024,year=2024;status=目击,22.498805,114.133348
红耳彩龟,2024,year=2024;status=目击,22.307228,114.190904
红耳彩龟,2024,year=2024;status=目击,22.334844,114.137973
红耳彩龟,2024,year=2024;status=目击,22.395095,113.980323
红耳彩龟,2024,year=2024;status=目击,22.2772,114.159741
红耳彩龟,2024,year=2024;status=目击,22.374365,114.264288
红耳彩龟,2024,year=2024;status=目击,22.308045,114.190897
红耳彩龟,2024,year=2024;status=目击,22.277754,114.161501
红耳彩龟,2024,year=2024;status=目击,22.277634,114.161568
红耳彩龟,2024,year=2024;status=目击,22.359813,114.096443
红耳彩龟,2024,year=2024;status=目击,22.381019,114.193234
红耳彩龟,2024,year=2024;status=目击,22.260047,114.131186
红耳彩龟,2024,year=2024;status=目击,22.284481,114.040297
红耳彩龟,2024,year=2024;status=目击,22.469715,114.00866
红耳彩龟,2024,year=2024;status=目击,22.409828,113.98317
红耳彩龟,2024,year=2024;status=目击,22.409338,113.982658
红耳彩龟,2024,year=2024;status=目击,22.260072,114.131006
红耳彩龟,2024,year=2024;status=目击,22.412429,113.982879
红耳彩龟,2024,year=2024;status=目击,22.469384,114.006379
红耳彩龟,2024,year=2024;status=目击,22.277555,114.161758
红耳彩龟,2024,year=2024;status=目击,22.277443,114.161615
红耳彩龟,2024,year=2024;status=目击,22.300663,114.170845
红耳彩龟,2024,year=2024;status=目击,22.281622,114.147865
红耳彩龟,2024,year=2024;status=目击,22.307925,114.191396
红耳彩龟,2024,year=2024;status=目击,22.323663,114.160305
红耳彩龟,2024,year=2024;status=目击,22.277653,114.162289
红耳彩龟,2024,year=2024;status=目击,22.286064,114.147653
红耳彩龟,2024,year=2024;status=目击,22.374173,114.124748
红耳彩龟,2024,year=2024;status=目击,22.370237,114.118558
红耳彩龟,2024,year=2024;status=目击,22.386815,114.148612
红耳彩龟,2024,year=2024;status=目击,22.276948,114.160818
红耳彩龟,2024,year=2024;status=目击,22.320179,114.037052
红耳彩龟,2024,year=2024;status=目击,22.370353,114.110052
红耳彩龟,2024,year=2024;status=目击,22.277617,114.161881
红耳彩龟,2024,year=2024;status=目击,22.277725,114.161537
红耳彩龟,2024,year=2024;status=目击,22.277528,114.161675
红耳彩龟,2024,year=2024;status=目击,22.286228,114.147661
红耳彩龟,2024,year=2024;status=目击,22.307033,114.191167
红耳彩龟,2024,year=2024;status=目击,22.25339,114.153879
红耳彩龟,2024,year=2024;status=目击,22.491419,114.182114
红耳彩龟,2024,year=2024;status=目击,22.375338,114.263542
红耳彩龟,2024,year=2024;status=目击,22.277476,114.161633
红耳彩龟,2024,year=2024;status=目击,22.37538,114.263625
红耳彩龟,2024,year=2024;status=目击,22.374415,114.264413
红耳彩龟,2024,year=2024;status=目击,22.373783,114.265122
红耳彩龟,2024,year=2024;status=目击,22.375397,114.263642
红耳彩龟,2024,year=2024;status=目击,22.343353,114.193663
红耳彩龟,2024,year=2024;status=目击,22.286129,114.147813
红耳彩龟,2024,year=2024;status=目击,22.46398,113.993387
红耳彩龟,2024,year=2024;status=目击,22.258037,114.13917
红耳彩龟,2024,year=2024;status=目击,22.360971,114.183685
红耳彩龟,2024,year=2024;status=目击,22.205547,114.131468
红耳彩龟,2024,year=2024;status=目击,22.312476,114.016265
红耳彩龟,2024,year=2024;status=目击,22.392208,113.973249
红耳彩龟,2024,year=2024;status=目击,22.308013,114.191471
红耳彩龟,2024,year=2024;status=目击,22.403136,113.968038
红耳彩龟,2024,year=2024;status=目击,22.378578,114.18697
红耳彩龟,2024,year=2024;status=目击,22.282814,114.137783
红耳彩龟,2024,year=2024;status=目击,22.356215,114.105196
红耳彩龟,2024,year=2024;status=目击,22.390771,113.971538
红耳彩龟,2024,year=2024;status=目击,22.307487,114.191079
红耳彩龟,2024,year=2024;status=目击,22.374408,114.124931
红耳彩龟,2024,year=2024;status=目击,22.356174,114.105366
红耳彩龟,2024,year=2024;status=目击,22.35588,114.106309
红耳彩龟,2024,year=2024;status=目击,22.355806,114.106193
红耳彩龟,2024,year=2024;status=目击,22.374689,114.124996
红耳彩龟,2024,year=2024;status=目击,22.355979,114.106328
红耳彩龟,2024,year=2024;status=目击,22.282455,114.187223
红耳彩龟,2024,year=2024;status=目击,22.277529,114.161688
红耳彩龟,2024,year=2024;status=目击,22.355435,114.24763
红耳彩龟,2024,year=2024;status=目击,22.367136,114.112598
红耳彩龟,2024,year=2024;status=目击,22.509545,114.058683
红耳彩龟,2024,year=2024;status=目击,22.579702,114.082322
红耳彩龟,2023,year=2023;status=目击,22.294008,114.271222
红耳彩龟,2023,year=2023;status=目击,22.322677,114.036029
红耳彩龟,2023,year=2023;status=目击,22.335012,114.137371
红耳彩龟,2023,year=2023;status=目击,22.241957,113.974927
红耳彩龟,2023,year=2023;status=目击,22.43933,114.065392
红耳彩龟,2023,year=2023;status=目击,22.470058,114.006583
红耳彩龟,2023,year=2023;status=目击,22.322162,114.03742
红耳彩龟,2023,year=2023;status=目击,22.304818,114.013401
红耳彩龟,2023,year=2023;status=目击,22.277534,114.162018
红耳彩龟,2023,year=2023;status=目击,22.385691,114.150625
红耳彩龟,2023,year=2023;status=目击,22.276765,114.156037
红耳彩龟,2023,year=2023;status=目击,22.40918,113.982842
红耳彩龟,2023,year=2023;status=目击,22.266534,114.140063
红耳彩龟,2023,year=2023;status=目击,22.501726,114.237381
红耳彩龟,2023,year=2023;status=目击,22.47125,114.006019
红耳彩龟,2023,year=2023;status=目击,22.277763,114.156331
红耳彩龟,2023,year=2023;status=目击,22.284789,114.03917
红耳彩龟,2023,year=2023;status=目击,22.297735,113.969752
红耳彩龟,2023,year=2023;status=目击,22.289265,114.204936
红耳彩龟,2023,year=2023;status=目击,22.303119,113.9273
红耳彩龟,2023,year=2023;status=目击,22.359467,113.906183
红耳彩龟,2023,year=2023;status=目击,22.334376,114.139717
红耳彩龟,2023,year=2023;status=目击,22.334347,114.139744
红耳彩龟,2023,year=2023;status=目击,22.224158,114.205517
红耳彩龟,2023,year=2023;status=目击,22.374687,114.263272
红耳彩龟,2023,year=2023;status=目击,22.265378,114.13745
红耳彩龟,2023,year=2023;status=目击,22.376832,114.262655
红耳彩龟,2023,year=2023;status=目击,22.375443,114.263629
红耳彩龟,2023,year=2023;status=目击,22.239164,114.088857
红耳彩龟,2023,year=2023;status=目击,22.232638,113.858729
红耳彩龟,2023,year=2023;status=目击,22.433261,114.175082
红耳彩龟,2023,year=2023;status=目击,22.339346,114.088242
红耳彩龟,2023,year=2023;status=目击,22.530695,114.233453
红耳彩龟,2023,year=2023;status=目击,22.409232,113.982678
红耳彩龟,2023,year=2023;status=目击,22.30758,114.191195
红耳彩龟,2023,year=2023;status=目击,22.471256,114.005935
红耳彩龟,2023,year=2023;status=目击,22.487789,114.042138
红耳彩龟,2023,year=2023;status=目击,22.332189,114.190071
红耳彩龟,2023,year=2023;status=目击,22.495057,114.033934
红耳彩龟,2023,year=2023;status=目击,22.338791,114.1378
红耳彩龟,2023,year=2023;status=目击,22.27757,114.161658
红耳彩龟,2023,year=2023;status=目击,22.277938,114.162045
红耳彩龟,2023,year=2023;status=目击,22.375166,114.263841
红耳彩龟,2023,year=2023;status=目击,22.375396,114.263633
红耳彩龟,2023,year=2023;status=目击,22.24253,113.979653
红耳彩龟,2023,year=2023;status=目击,22.382428,113.956217
红耳彩龟,2023,year=2023;status=目击,22.441773,114.018932
红耳彩龟,2023,year=2023;status=目击,22.282988,114.164442
红耳彩龟,2023,year=2023;status=目击,22.441646,114.018888
红耳彩龟,2023,year=2023;status=目击,22.378229,114.187453
红耳彩龟,2023,year=2023;status=目击,22.462862,114.203678
红耳彩龟,2023,year=2023;status=目击,22.445482,114.053242
红耳彩龟,2023,year=2023;status=目击,22.30819,114.190553
红耳彩龟,2023,year=2023;status=目击,22.409271,113.982652
红耳彩龟,2023,year=2023;status=目击,22.391585,113.973496
红耳彩龟,2023,year=2023;status=目击,22.409252,113.982689
红耳彩龟,2023,year=2023;status=目击,22.410971,113.983097
红耳彩龟,2023,year=2023;status=目击,22.409237,113.982712
红耳彩龟,2023,year=2023;status=目击,22.375394,114.263633
红耳彩龟,2023,year=2023;status=目击,22.277517,114.161659
红耳彩龟,2023,year=2023;status=目击,22.409242,113.982675
红耳彩龟,2023,year=2023;status=目击,22.27798,114.161981
红耳彩龟,2023,year=2023;status=目击,22.375422,114.263603
红耳彩龟,2023,year=2023;status=目击,22.392501,113.974154
红耳彩龟,2023,year=2023;status=目击,22.410283,113.983199
红耳彩龟,2023,year=2023;status=目击,22.408292,113.98417
红耳彩龟,2023,year=2023;status=目击,22.409217,113.982657
红耳彩龟,2023,year=2023;status=目击,22.408652,113.984411
红耳彩龟,2023,year=2023;status=目击,22.375282,114.26384
红耳彩龟,2023,year=2023;status=目击,22.305596,114.365471
红耳彩龟,2023,year=2023;status=目击,22.395348,114.152097
红耳彩龟,2023,year=2023;status=目击,22.374563,114.265642
红耳彩龟,2023,year=2023;status=目击,22.374282,114.265899
红耳彩龟,2023,year=2023;status=目击,22.450805,114.168372
红耳彩龟,2023,year=2023;status=目击,22.432695,114.08377
红耳彩龟,2023,year=2023;status=目击,22.374113,114.265533
红耳彩龟,2023,year=2023;status=目击,22.379984,114.143603
红耳彩龟,2023,year=2023;status=目击,22.375465,114.263623
红耳彩龟,2023,year=2023;status=目击,22.375028,114.263217
红耳彩龟,2023,year=2023;status=目击,22.375413,114.263642
红耳彩龟,2023,year=2023;status=目击,22.257038,114.194719
红耳彩龟,2023,year=2023;status=目击,22.378788,114.147521
红耳彩龟,2023,year=2023;status=目击,22.373909,114.265493
红耳彩龟,2023,year=2023;status=目击,22.25714,114.194691
红耳彩龟,2023,year=2023;status=目击,22.375442,114.26365
红耳彩龟,2023,year=2023;status=目击,22.374334,114.263828
红耳彩龟,2023,year=2023;status=目击,22.37427,114.264265
红耳彩龟,2023,year=2023;status=目击,22.374365,114.265
红耳彩龟,2023,year=2023;status=目击,22.375035,114.264017
红耳彩龟,2023,year=2023;status=目击,22.375153,114.263863
红耳彩龟,2023,year=2023;status=目击,22.277122,114.159974
红耳彩龟,2023,year=2023;status=目击,22.277167,114.160185
红耳彩龟,2023,year=2023;status=目击,22.260809,114.210933
红耳彩龟,2023,year=2023;status=目击,22.371717,114.267812
红耳彩龟,2023,year=2023;status=目击,22.246353,114.176255
红耳彩龟,2023,year=2023;status=目击,22.374089,114.265054
红耳彩龟,2023,year=2023;status=目击,22.323656,114.160658
红耳彩龟,2023,year=2023;status=目击,22.35125,114.153807
红耳彩龟,2023,year=2023;status=目击,22.277899,114.161507
红耳彩龟,2023,year=2023;status=目击,22.39083,113.920581
红耳彩龟,2023,year=2023;status=目击,22.506215,114.244426
红耳彩龟,2023,year=2023;status=目击,22.374105,114.265464
红耳彩龟,2023,year=2023;status=目击,22.375413,114.263645
红耳彩龟,2023,year=2023;status=目击,22.375249,114.263842
红耳彩龟,2023,year=2023;status=目击,22.307942,114.190955
红耳彩龟,2023,year=2023;status=目击,22.328701,114.226686
红耳彩龟,2023,year=2023;status=目击,22.338699,114.139717
红耳彩龟,2023,year=2023;status=目击,22.379112,114.189832
红耳彩龟,2023,year=2023;status=目击,22.300317,114.170747
红耳彩龟,2023,year=2023;status=目击,22.277942,114.161775
红耳彩龟,2023,year=2023;status=目击,22.277605,114.161789
红耳彩龟,2023,year=2023;status=目击,22.487471,114.040185
红耳彩龟,2023,year=2023;status=目击,22.338678,114.13762
红耳彩龟,2022,year=2022;status=目击,22.294082,114.183299
红耳彩龟,2022,year=2022;status=目击,22.355315,114.245796
红耳彩龟,2022,year=2022;status=目击,22.386001,114.147259
红耳彩龟,2022,year=2022;status=目击,22.313238,114.265472
红耳彩龟,2022,year=2022;status=目击,22.426972,114.23321
红耳彩龟,2022,year=2022;status=目击,22.293782,114.271285
红耳彩龟,2022,year=2022;status=目击,22.375165,114.26403
红耳彩龟,2022,year=2022;status=目击,22.26543,114.238286
红耳彩龟,2022,year=2022;status=目击,22.389688,114.275852
红耳彩龟,2022,year=2022;status=目击,22.376532,114.263638
红耳彩龟,2022,year=2022;status=目击,22.374227,114.263966
红耳彩龟,2022,year=2022;status=目击,22.548063,114.182373
红耳彩龟,2022,year=2022;status=目击,22.358223,114.01244
红耳彩龟,2022,year=2022;status=目击,22.39179,113.973043
红耳彩龟,2022,year=2022;status=目击,22.277958,114.162033
红耳彩龟,2022,year=2022;status=目击,22.426159,114.01513
红耳彩龟,2022,year=2022;status=目击,22.41807,114.19445
红耳彩龟,2022,year=2022;status=目击,22.381506,114.062398
红耳彩龟,2022,year=2022;status=目击,22.255921,114.194079
红耳彩龟,2022,year=2022;status=目击,22.50555,114.243683
红耳彩龟,2022,year=2022;status=目击,22.406156,113.987311
红耳彩龟,2022,year=2022;status=目击,22.375368,114.263597
红耳彩龟,2022,year=2022;status=目击,22.391587,113.973755
红耳彩龟,2022,year=2022;status=目击,22.439263,114.065414
红耳彩龟,2022,year=2022;status=目击,22.29395,114.271283
红耳彩龟,2022,year=2022;status=目击,22.339162,114.17337
红耳彩龟,2022,year=2022;status=目击,22.374092,114.265049
红耳彩龟,2022,year=2022;status=目击,22.391677,113.973678
红耳彩龟,2022,year=2022;status=目击,22.375512,114.263008
红耳彩龟,2022,year=2022;status=目击,22.277449,114.161473
红耳彩龟,2022,year=2022;status=目击,22.277489,114.161122
红耳彩龟,2022,year=2022;status=目击,22.399016,114.206578
红耳彩龟,2022,year=2022;status=目击,22.399041,114.206577
红耳彩龟,2022,year=2022;status=目击,22.374097,114.265044
红耳彩龟,2022,year=2022;status=目击,22.391666,113.973674
红耳彩龟,2022,year=2022;status=目击,22.388738,114.199573
红耳彩龟,2022,year=2022;status=目击,22.299953,114.170222
红耳彩龟,2022,year=2022;status=目击,22.337451,114.173113
红耳彩龟,2022,year=2022;status=目击,22.318544,114.172385
红耳彩龟,2022,year=2022;status=目击,22.265455,114.238301
红耳彩龟,2022,year=2022;status=目击,22.35615,114.105361
红耳彩龟,2022,year=2022;status=目击,22.294904,114.017459
红耳彩龟,2022,year=2022;status=目击,22.244529,114.178828
红耳彩龟,2022,year=2022;status=目击,22.415613,114.209917
红耳彩龟,2022,year=2022;status=目击,22.244483,114.178636
红耳彩龟,2022,year=2022;status=目击,22.374189,114.264171
红耳彩龟,2022,year=2022;status=目击,22.379446,114.263829
红耳彩龟,2022,year=2022;status=目击,22.374995,114.264184
红耳彩龟,2022,year=2022;status=目击,22.471288,114.005958
红耳彩龟,2022,year=2022;status=目击,22.277742,114.161602
红耳彩龟,2022,year=2022;status=目击,22.367225,114.111357
红耳彩龟,2022,year=2022;status=目击,22.2444,114.17842
红耳彩龟,2022,year=2022;status=目击,22.374179,114.264142
红耳彩龟,2022,year=2022;status=目击,22.374199,114.264127
红耳彩龟,2022,year=2022;status=目击,22.307746,114.191158
红耳彩龟,2022,year=2022;status=目击,22.375137,114.263986
红耳彩龟,2022,year=2022;status=目击,22.374273,114.264891
红耳彩龟,2022,year=2022;status=目击,22.375116,114.263907
红耳彩龟,2022,year=2022;status=目击,22.277615,114.1615
红耳彩龟,2022,year=2022;status=目击,22.391594,113.973061
红耳彩龟,2022,year=2022;status=目击,22.280008,114.21131
红耳彩龟,2022,year=2022;status=目击,22.47102,114.006294
红耳彩龟,2022,year=2022;status=目击,22.396773,114.207875
红耳彩龟,2022,year=2022;status=目击,22.338455,114.137599
红耳彩龟,2022,year=2022;status=目击,22.355583,114.106253
红耳彩龟,2022,year=2022;status=目击,22.505827,114.244144
红耳彩龟,2022,year=2022;status=目击,22.45713,114.000908
红耳彩龟,2022,year=2022;status=目击,22.27789,114.161685
红耳彩龟,2022,year=2022;status=目击,22.294021,114.271237
红耳彩龟,2022,year=2022;status=目击,22.356334,114.105384
红耳彩龟,2022,year=2022;status=目击,22.356033,114.105425
红耳彩龟,2022,year=2022;status=目击,22.218157,114.208313
红耳彩龟,2022,year=2022;status=目击,22.391583,113.973624
红耳彩龟,2022,year=2022;status=目击,22.499644,114.132556
红耳彩龟,2022,year=2022;status=目击,22.373879,114.266046
红耳彩龟,2022,year=2022;status=目击,22.498311,114.1335
红耳彩龟,2022,year=2022;status=目击,22.334273,114.139667
红耳彩龟,2022,year=2022;status=目击,22.303961,114.361133
红耳彩龟,2022,year=2022;status=目击,22.392759,113.972878
红耳彩龟,2022,year=2022;status=目击,22.392228,113.9738
红耳彩龟,2022,year=2022;status=目击,22.279568,114.349366
红耳彩龟,2022,year=2022;status=目击,22.318406,114.380752
红耳彩龟,2022,year=2022;status=目击,22.37543,114.263625
红耳彩龟,2022,year=2022;status=目击,22.383689,114.270787
红耳彩龟,2022,year=2022;status=目击,22.355211,114.245936
红耳彩龟,2022,year=2022;status=目击,22.470059,114.006583
红耳彩龟,2022,year=2022;status=目击,22.463913,113.999489
红耳彩龟,2022,year=2022;status=目击,22.395848,114.138779
红耳彩龟,2022,year=2022;status=目击,22.3557,114.106255
红耳彩龟,2022,year=2022;status=目击,22.271531,114.057403
红耳彩龟,2022,year=2022;status=目击,22.245331,114.161501
红耳彩龟,2022,year=2022;status=目击,22.356195,114.1054
红耳彩龟,2022,year=2022;status=目击,22.299878,114.170684
红耳彩龟,2022,year=2022;status=目击,22.374303,114.124695
红耳彩龟,2022,year=2022;status=目击,22.375182,114.184716
红耳彩龟,2022,year=2022;status=目击,22.300857,114.169233
红耳彩龟,2022,year=2022;status=目击,22.355773,114.106151
红耳彩龟,2022,year=2022;status=目击,22.277413,114.161032
红耳彩龟,2022,year=2022;status=目击,22.469336,114.00558
红耳彩龟,2022,year=2022;status=目击,22.277722,114.161706
红耳彩龟,2021,year=2021;status=目击,22.427092,114.233475
红耳彩龟,2021,year=2021;status=目击,22.248381,114.213913
红耳彩龟,2021,year=2021;status=目击,22.354149,114.10406
红耳彩龟,2021,year=2021;status=目击,22.374134,114.26544
红耳彩龟,2021,year=2021;status=目击,22.3699,114.262507
红耳彩龟,2021,year=2021;status=目击,22.35477,114.246378
红耳彩龟,2021,year=2021;status=目击,22.375422,114.263656
红耳彩龟,2021,year=2021;status=目击,22.427122,114.233597
红耳彩龟,2021,year=2021;status=目击,22.305243,114.012487
红耳彩龟,2021,year=2021;status=目击,22.202011,114.130458
红耳彩龟,2021,year=2021;status=目击,22.305322,114.012467
红耳彩龟,2021,year=2021;status=目击,22.299627,114.168653
红耳彩龟,2021,year=2021;status=目击,22.30527,114.011986
红耳彩龟,2021,year=2021;status=目击,22.28499,114.009575
红耳彩龟,2021,year=2021;status=目击,22.471138,114.006906
红耳彩龟,2021,year=2021;status=目击,22.305045,114.012786
红耳彩龟,2021,year=2021;status=目击,22.305308,114.011956
红耳彩龟,2021,year=2021;status=目击,22.375294,114.264288
红耳彩龟,2021,year=2021;status=目击,22.295398,114.015029
红耳彩龟,2021,year=2021;status=目击,22.331712,114.189677
红耳彩龟,2021,year=2021;status=目击,22.378942,114.189522
红耳彩龟,2021,year=2021;status=目击,22.503774,114.176411
红耳彩龟,2021,year=2021;status=目击,22.389027,113.879578
红耳彩龟,2021,year=2021;status=目击,22.303779,114.014102
红耳彩龟,2021,year=2021;status=目击,22.451348,114.120931
红耳彩龟,2021,year=2021;status=目击,22.377976,114.188133
红耳彩龟,2021,year=2021;status=目击,22.304054,114.244939
红耳彩龟,2021,year=2021;status=目击,22.285984,114.200539
红耳彩龟,2021,year=2021;status=目击,22.293957,113.835584
红耳彩龟,2021,year=2021;status=目击,22.44187,114.181152
红耳彩龟,2021,year=2021;status=目击,22.277905,114.162003
红耳彩龟,2021,year=2021;status=目击,22.375518,114.26314
红耳彩龟,2021,year=2021;status=目击,22.277938,114.161972
红耳彩龟,2021,year=2021;status=目击,22.249345,114.186395
红耳彩龟,2021,year=2021;status=目击,22.374986,114.264199
红耳彩龟,2021,year=2021;status=目击,22.493035,114.12064
红耳彩龟,2021,year=2021;status=目击,22.24444,114.178385
红耳彩龟,2021,year=2021;status=目击,22.445936,114.177492
红耳彩龟,2021,year=2021;status=目击,22.285922,114.200743
红耳彩龟,2021,year=2021;status=目击,22.277591,114.161658
红耳彩龟,2021,year=2021;status=目击,22.244495,114.178717
红耳彩龟,2021,year=2021;status=目击,22.27651,114.159563
红耳彩龟,2021,year=2021;status=目击,22.355522,114.25892
红耳彩龟,2021,year=2021;status=目击,22.375014,114.264054
红耳彩龟,2021,year=2021;status=目击,22.385282,114.148341
红耳彩龟,2021,year=2021;status=目击,22.441097,114.019253
红耳彩龟,2021,year=2021;status=目击,22.277535,114.161704
红耳彩龟,2021,year=2021;status=目击,22.276489,114.162809
红耳彩龟,2021,year=2021;status=目击,22.265684,114.167416
红耳彩龟,2021,year=2021;status=目击,22.234067,113.956375
红耳彩龟,2021,year=2021;status=目击,22.376351,114.126748
红耳彩龟,2021,year=2021;status=目击,22.277641,114.161432
红耳彩龟,2021,year=2021;status=目击,22.286069,114.147741
红耳彩龟,2021,year=2021;status=目击,22.244475,114.178505
红耳彩龟,2021,year=2021;status=目击,22.379578,114.190143
红耳彩龟,2021,year=2021;status=目击,22.244442,114.178733
红耳彩龟,2021,year=2021;status=目击,22.244303,114.178842
红耳彩龟,2021,year=2021;status=目击,22.497559,114.096556
红耳彩龟,2021,year=2021;status=目击,22.374998,114.264151
红耳彩龟,2021,year=2021;status=目击,22.336868,114.137014
红耳彩龟,2021,year=2021;status=目击,22.37879,114.257834
红耳彩龟,2021,year=2021;status=目击,22.283119,114.136058
红耳彩龟,2021,year=2021;status=目击,22.277608,114.161572
红耳彩龟,2021,year=2021;status=目击,22.277524,114.161927
红耳彩龟,2021,year=2021;status=目击,22.277639,114.161549
红耳彩龟,2021,year=2021;status=目击,22.277692,114.161816
红耳彩龟,2021,year=2021;status=目击,22.299074,114.16935
红耳彩龟,2021,year=2021;status=目击,22.446258,114.259037
红耳彩龟,2021,year=2021;status=目击,22.277481,114.161493
红耳彩龟,2021,year=2021;status=目击,22.277606,114.161433
红耳彩龟,2021,year=2021;status=目击,22.277751,114.161665
红耳彩龟,2021,year=2021;status=目击,22.299667,114.171326
红耳彩龟,2021,year=2021;status=目击,22.427032,114.233589
红耳彩龟,2021,year=2021;status=目击,22.337505,114.172844
红耳彩龟,2021,year=2021;status=目击,22.463687,114.337661
红耳彩龟,2021,year=2021;status=目击,22.427036,114.23333
红耳彩龟,2021,year=2021;status=目击,22.277566,114.161274
